File
year,state_code,state_abbreviation,county_code,county_name,commodity_code,commodity_name,insurance_plan_code,insurance_plan_abbreviation,stage_code,damage_cause_code,damage_description,determined_acres,indemnity_amount
1989,06,CA,113,Yolo,0049,SAFFLOWER,90,APH,04,11,Drought,000000044233,
1989,06,CA,113,Yolo,0049,SAFFLOWER,90,APH,04,12,Heat,000000060841,
1989,06,CA,113,Yolo,0049,SAFFLOWER,90,APH,0H,12,Heat,000000063036,
1989,06,CA,113,Yolo,0049,SAFFLOWER,90,APH,0H,13,Failure Irrig Supply,000000012403,
1989,06,CA,113,Yolo,0049,SAFFLOWER,90,APH,0H,71,Insects,000000117466,
1989,06,CA,113,Yolo,0049,SAFFLOWER,90,APH,0H,81,Plant Disease,000000211396,
1989,06,CA,113,Yolo,0049,SAFFLOWER,90,APH,UH,62,Hot Wind,000000038500,
1989,06,CA,113,Yolo,0087,TOMATOES,86,APH,02,31,Excess Moisture/Precip/Rain,000001118735,
1989,06,CA,113,Yolo,0087,TOMATOES,86,APH,02,44,Cold Wet Weather,000000002295,
1989,06,CA,113,Yolo,0087,TOMATOES,86,APH,02,96,Fruit Set Failure,000000004096,
1989,06,CA,113,Yolo,0087,TOMATOES,86,APH,03,12,Heat,000000019604,
1989,06,CA,113,Yolo,0087,TOMATOES,86,APH,03,31,Excess Moisture/Precip/Rain,000000660920,
1989,06,CA,113,Yolo,0087,TOMATOES,86,APH,03,44,Cold Wet Weather,000000010734,
1989,06,CA,113,Yolo,0087,TOMATOES,86,APH,03,81,Plant Disease,000000033965,
1989,06,CA,113,Yolo,0087,TOMATOES,86,APH,04,31,Excess Moisture/Precip/Rain,000000018560,
1989,06,CA,113,Yolo,0087,TOMATOES,86,APH,04,96,Fruit Set Failure,000000003275,
1989,06,CA,113,Yolo,0091,BARLEY,90,APH,04,12,Heat,000000000323,
1989,06,CA,113,Yolo,0091,BARLEY,90,APH,0H,41,Frost,000000000838,
1989,06,CA,113,Yolo,0091,BARLEY,90,APH,UH,41,Frost,000000000422,
1989,06,CA,115,Yuba,9999,All Other Crops,86,APH,0H,12,Heat,000000004800,
1989,06,CA,115,Yuba,9999,All Other Crops,90,APH,0H,31,Excess Moisture/Precip/Rain,000000034909,
1989,06,CA,999,All Other Counties,9999,All Other Crops,86,APH,04,31,Excess Moisture/Precip/Rain,000000002261,
1989,06,CA,999,All Other Counties,9999,All Other Crops,86,APH,04,61,Wind/Excess Wind,000000000969,
1989,06,CA,999,All Other Counties,9999,All Other Crops,86,APH,0H,11,Drought,000000006895,
1989,06,CA,999,All Other Counties,9999,All Other Crops,86,APH,0H,41,Frost,000000016730,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,01,11,Drought,000000124788,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,01,12,Heat,000000004037,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,01,31,Excess Moisture/Precip/Rain,000000000191,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,01,41,Frost,000000000815,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,01,51,Flood,000000028038,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,01,99,Other (Snow-Lightning-Etc.),000000016411,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,04,11,Drought,000000031183,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,04,12,Heat,000000002735,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,04,31,Excess Moisture/Precip/Rain,000000001069,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,04,42,Freeze,000000000879,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,04,99,Other (Snow-Lightning-Etc.),000000029934,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,0H,11,Drought,000000000921,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,0H,12,Heat,000000008043,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,0H,31,Excess Moisture/Precip/Rain,000000005319,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,UH,12,Heat,000000012803,
1989,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,UH,42,Freeze,000000000680,
1990,06,CA,001,Alameda,9999,All Other Crops,90,APH,UH,31,Excess Moisture/Precip/Rain,000000003655,
1990,06,CA,007,Butte,0029,WALNUTS,86,APH,H,12,Heat,000000000529,
1990,06,CA,007,Butte,0029,WALNUTS,86,APH,H,61,Wind/Excess Wind,000000009135,
1990,06,CA,007,Butte,0036,PRUNES,86,APH,H,12,Heat,000000097204,
1990,06,CA,007,Butte,0036,PRUNES,86,APH,H,96,Fruit Set Failure,000000041609,
1990,06,CA,007,Butte,0036,PRUNES,86,APH,04,12,Heat,000000084785,
1990,06,CA,007,Butte,0036,PRUNES,86,APH,04,41,Frost,000000006547,
1990,06,CA,007,Butte,0036,PRUNES,86,APH,04,44,Cold Wet Weather,000000006503,
1990,06,CA,007,Butte,0036,PRUNES,86,APH,0H,12,Heat,000000382536,
1990,06,CA,007,Butte,0036,PRUNES,86,APH,0H,61,Wind/Excess Wind,000000044294,
1990,06,CA,007,Butte,0047,DRY BEANS,90,APH,H,12,Heat,000000010995,
1990,06,CA,007,Butte,0077,STONEFRUIT,86,APH,04,41,Frost,000000000366,
1990,06,CA,011,Colusa,0011,WHEAT,90,APH,04,11,Drought,000000000577,
1990,06,CA,011,Colusa,0028,ALMONDS,90,APH,01,13,Failure Irrig Supply,000000003024,
1990,06,CA,011,Colusa,0029,WALNUTS,86,APH,04,12,Heat,000000003065,
1990,06,CA,011,Colusa,0036,PRUNES,86,APH,H,12,Heat,000000050108,
1990,06,CA,011,Colusa,0036,PRUNES,86,APH,04,12,Heat,000000043308,
1990,06,CA,011,Colusa,0047,DRY BEANS,90,APH,H,12,Heat,000000003474,
1990,06,CA,011,Colusa,0047,DRY BEANS,90,APH,R,81,Plant Disease,000000000600,
1990,06,CA,011,Colusa,0047,DRY BEANS,90,APH,H,12,Heat,000000014115,
1990,06,CA,011,Colusa,0087,TOMATOES,86,APH,03,12,Heat,000000339418,
1990,06,CA,011,Colusa,0087,TOMATOES,86,APH,03,31,Excess Moisture/Precip/Rain,000000006591,
1990,06,CA,011,Colusa,0087,TOMATOES,86,APH,0P,12,Heat,000000038422,
1990,06,CA,013,Contra Costa,9999,All Other Crops,90,APH,H,11,Drought,000000000056,
1990,06,CA,013,Contra Costa,9999,All Other Crops,90,APH,UH,11,Drought,000000000921,
1990,06,CA,019,Fresno,0011,WHEAT,90,APH,UH,11,Drought,000000011644,
1990,06,CA,019,Fresno,0021,COTTON,90,APH,H,12,Heat,000000086245,
1990,06,CA,019,Fresno,0021,COTTON,90,APH,0H,13,Failure Irrig Supply,000000058105,
1990,06,CA,019,Fresno,0021,COTTON,90,APH,0H,32,Poor Drainage,000000003604,
1990,06,CA,019,Fresno,0021,COTTON,90,APH,0H,44,Cold Wet Weather,000000014414,
1990,06,CA,019,Fresno,0026,CITRUS,50,DOL,UH,42,Freeze,000000001758,
1990,06,CA,019,Fresno,0026,CITRUS,90,APH,01,42,Freeze,000000002368,
1990,06,CA,019,Fresno,0026,CITRUS,90,APH,04,21,Hail,000000001183,
1990,06,CA,019,Fresno,0026,CITRUS,90,APH,04,42,Freeze,000000022599,
1990,06,CA,019,Fresno,0028,ALMONDS,90,APH,0H,44,Cold Wet Weather,000000009588,
1990,06,CA,019,Fresno,0037,RAISINS,50,DOL,00,31,Excess Moisture/Precip/Rain,000000016195,
1990,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,01,81,Plant Disease,000000011442,
1990,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,02,42,Freeze,000000453213,
1990,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,02,81,Plant Disease,000000106273,
1990,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,0R,41,Frost,000000003948,
1990,06,CA,019,Fresno,0047,DRY BEANS,90,APH,R,62,Hot Wind,000000000827,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,01,11,Drought,000000090355,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,0H,11,Drought,000000058881,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,0H,12,Heat,000000057314,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,0H,13,Failure Irrig Supply,000000003297,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,0H,61,Wind/Excess Wind,000000021112,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,0H,62,Hot Wind,000000027485,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,0H,99,Other (Snow-Lightning-Etc.),000000005692,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,H,11,Drought,000000551113,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,H,61,Wind/Excess Wind,000000005636,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,UH,11,Drought,000002941494,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,UH,61,Wind/Excess Wind,000000191650,
1990,06,CA,019,Fresno,0049,SAFFLOWER,90,APH,UH,62,Hot Wind,000000011652,
1990,06,CA,019,Fresno,0053,GRAPES,86,APH,H,12,Heat,000000032524,
1990,06,CA,019,Fresno,0053,GRAPES,86,APH,H,21,Hail,000000000088,
1990,06,CA,019,Fresno,0053,GRAPES,86,APH,H,41,Frost,000000005258,
1990,06,CA,019,Fresno,0053,GRAPES,86,APH,0H,12,Heat,000000042886,
1990,06,CA,019,Fresno,0053,GRAPES,86,APH,0H,21,Hail,000000000594,
1990,06,CA,019,Fresno,0053,GRAPES,86,APH,0H,44,Cold Wet Weather,000000016096,
1990,06,CA,019,Fresno,0053,GRAPES,86,APH,H,12,Heat,000000076549,
1990,06,CA,019,Fresno,0053,GRAPES,86,APH,H,43,Cold Winter,000000076549,
1990,06,CA,019,Fresno,0053,GRAPES,86,APH,H,96,Fruit Set Failure,000000011891,
1990,06,CA,019,Fresno,0060,FIGS,86,APH,0H,31,Excess Moisture/Precip/Rain,000000057000,
1990,06,CA,019,Fresno,0060,FIGS,86,APH,UH,31,Excess Moisture/Precip/Rain,000000053982,
1990,06,CA,019,Fresno,0087,TOMATOES,86,APH,03,12,Heat,000000154406,
1990,06,CA,019,Fresno,0087,TOMATOES,86,APH,03,31,Excess Moisture/Precip/Rain,000000005359,
1990,06,CA,019,Fresno,0090,FRESH PLUM,86,APH,H,21,Hail,000000001275,
1990,06,CA,019,Fresno,0090,FRESH PLUM,86,APH,0H,42,Freeze,000000007552,
1990,06,CA,019,Fresno,0090,FRESH PLUM,86,APH,0H,44,Cold Wet Weather,000000032672,
1990,06,CA,019,Fresno,0090,FRESH PLUM,86,APH,0H,61,Wind/Excess Wind,000000001333,
1990,06,CA,019,Fresno,0091,BARLEY,90,APH,H,13,Failure Irrig Supply,000000002111,
1990,06,CA,019,Fresno,0091,BARLEY,90,APH,UH,11,Drought,000000022638,
1990,06,CA,021,Glenn,0011,WHEAT,90,APH,H,13,Failure Irrig Supply,000000008169,
1990,06,CA,021,Glenn,0011,WHEAT,90,APH,01,11,Drought,000000004051,
1990,06,CA,021,Glenn,0011,WHEAT,90,APH,04,11,Drought,000000006975,
1990,06,CA,021,Glenn,0011,WHEAT,90,APH,04,12,Heat,000000012822,
1990,06,CA,021,Glenn,0011,WHEAT,90,APH,04,61,Wind/Excess Wind,000000019232,
1990,06,CA,021,Glenn,0029,WALNUTS,86,APH,H,12,Heat,000000006570,
1990,06,CA,021,Glenn,0029,WALNUTS,86,APH,H,61,Wind/Excess Wind,000000080895,
1990,06,CA,021,Glenn,0036,PRUNES,86,APH,H,12,Heat,000000046623,
1990,06,CA,021,Glenn,0039,SUGAR BEETS,90,APH,R,61,Wind/Excess Wind,000000003850,
1990,06,CA,021,Glenn,0047,DRY BEANS,90,APH,H,12,Heat,000000002200,
1990,06,CA,029,Kern,0011,WHEAT,90,APH,UH,11,Drought,000000012923,
1990,06,CA,029,Kern,0021,COTTON,90,APH,0H,12,Heat,000000002773,
1990,06,CA,029,Kern,0021,COTTON,90,APH,0H,13,Failure Irrig Supply,000000090217,
1990,06,CA,029,Kern,0021,COTTON,90,APH,0H,31,Excess Moisture/Precip/Rain,000000014422,
1990,06,CA,029,Kern,0021,COTTON,90,APH,0H,51,Flood,000000024957,
1990,06,CA,029,Kern,0021,COTTON,90,APH,0H,61,Wind/Excess Wind,000000090217,
1990,06,CA,029,Kern,0021,COTTON,90,APH,UH,13,Failure Irrig Supply,000000177167,
1990,06,CA,029,Kern,0026,CITRUS,50,DOL,0H,41,Frost,000000161900,
1990,06,CA,029,Kern,0028,ALMONDS,90,APH,0H,41,Frost,000000724435,
1990,06,CA,029,Kern,0037,RAISINS,50,DOL,00,31,Excess Moisture/Precip/Rain,000000068542,
1990,06,CA,029,Kern,0053,GRAPES,86,APH,H,12,Heat,000000136451,
1990,06,CA,029,Kern,0053,GRAPES,86,APH,H,61,Wind/Excess Wind,000000090967,
1990,06,CA,029,Kern,0054,APPLES,86,APH,04,13,Failure Irrig Supply,000000000447,
1990,06,CA,029,Kern,0054,APPLES,86,APH,04,61,Wind/Excess Wind,000000003435,
1990,06,CA,029,Kern,0087,TOMATOES,86,APH,03,12,Heat,000000015351,
1990,06,CA,029,Kern,0090,FRESH PLUM,86,APH,04,44,Cold Wet Weather,000000001829,
1990,06,CA,029,Kern,0090,FRESH PLUM,86,APH,04,93,Wildlife,000000007317,
1990,06,CA,029,Kern,0091,BARLEY,90,APH,01,11,Drought,000000001181,
1990,06,CA,029,Kern,0091,BARLEY,90,APH,UH,11,Drought,000000007341,
1990,06,CA,031,Kings,0011,WHEAT,90,APH,UH,11,Drought,000000005305,
1990,06,CA,031,Kings,0021,COTTON,90,APH,0H,12,Heat,000000000663,
1990,06,CA,031,Kings,0021,COTTON,90,APH,0H,13,Failure Irrig Supply,000000196767,
1990,06,CA,031,Kings,0021,COTTON,90,APH,0H,61,Wind/Excess Wind,000000202735,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,H,11,Drought,000000001300,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,H,12,Heat,000000205068,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,H,62,Hot Wind,000000028557,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,01,11,Drought,000000334024,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,04,11,Drought,000000003698,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,0H,11,Drought,000000134044,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,0H,12,Heat,000000034078,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,0H,13,Failure Irrig Supply,000000070147,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,0H,61,Wind/Excess Wind,000000011359,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,0H,62,Hot Wind,000000000621,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,H,11,Drought,000000113531,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,H,61,Wind/Excess Wind,000000415406,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,UH,10,,000000009195,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,UH,11,Drought,000005152467,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,UH,12,Heat,000000183055,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,UH,61,Wind/Excess Wind,000001171518,
1990,06,CA,031,Kings,0049,SAFFLOWER,90,APH,UH,62,Hot Wind,000000405980,
1990,06,CA,031,Kings,0053,GRAPES,86,APH,H,12,Heat,000000003696,
1990,06,CA,031,Kings,0053,GRAPES,86,APH,H,12,Heat,000000002145,
1990,06,CA,031,Kings,0077,STONEFRUIT,86,APH,0H,31,Excess Moisture/Precip/Rain,000000000907,
1990,06,CA,031,Kings,0091,BARLEY,90,APH,01,13,Failure Irrig Supply,000000002761,
1990,06,CA,031,Kings,0091,BARLEY,90,APH,04,13,Failure Irrig Supply,000000003380,
1990,06,CA,031,Kings,0091,BARLEY,90,APH,08,13,Failure Irrig Supply,-00000000810,
1990,06,CA,031,Kings,0091,BARLEY,90,APH,UH,11,Drought,000000034159,
1990,06,CA,033,Lake,9999,All Other Crops,86,APH,04,31,Excess Moisture/Precip/Rain,000000010933,
1990,06,CA,033,Lake,9999,All Other Crops,86,APH,UH,31,Excess Moisture/Precip/Rain,000000000610,
1990,06,CA,035,Lassen,9999,All Other Crops,90,APH,01,11,Drought,000000000722,
1990,06,CA,037,Los Angeles,9999,All Other Crops,90,APH,01,11,Drought,000000045888,
1990,06,CA,039,Madera,0021,COTTON,90,APH,H,12,Heat,000000011507,
1990,06,CA,039,Madera,0021,COTTON,90,APH,UH,12,Heat,000000055994,
1990,06,CA,039,Madera,0028,ALMONDS,90,APH,H,44,Cold Wet Weather,000000053471,
1990,06,CA,039,Madera,0028,ALMONDS,90,APH,0H,12,Heat,000000007875,
1990,06,CA,039,Madera,0028,ALMONDS,90,APH,0H,42,Freeze,000000018275,
1990,06,CA,039,Madera,0028,ALMONDS,90,APH,0H,44,Cold Wet Weather,000000007720,
1990,06,CA,039,Madera,0028,ALMONDS,90,APH,H,42,Freeze,000000006294,
1990,06,CA,039,Madera,0028,ALMONDS,90,APH,H,44,Cold Wet Weather,000000022961,
1990,06,CA,039,Madera,0052,TABLE GRAPES,86,APH,UH,12,Heat,000000036850,
1990,06,CA,039,Madera,0053,GRAPES,86,APH,H,12,Heat,000000038131,
1990,06,CA,039,Madera,0053,GRAPES,86,APH,0H,12,Heat,000000053204,
1990,06,CA,039,Madera,0053,GRAPES,86,APH,0H,22,Excess Sun,000000019613,
1990,06,CA,039,Madera,0053,GRAPES,86,APH,0H,41,Frost,000000011153,
1990,06,CA,039,Madera,0053,GRAPES,86,APH,H,12,Heat,000000000363,
1990,06,CA,039,Madera,0060,FIGS,86,APH,0H,12,Heat,000000179967,
1990,06,CA,039,Madera,0060,FIGS,86,APH,0H,31,Excess Moisture/Precip/Rain,000000081795,
1990,06,CA,039,Madera,0060,FIGS,86,APH,0H,61,Wind/Excess Wind,000000015406,
1990,06,CA,039,Madera,0060,FIGS,86,APH,0H,99,Other (Snow-Lightning-Etc.),000000151209,
1990,06,CA,039,Madera,0060,FIGS,86,APH,UH,31,Excess Moisture/Precip/Rain,000000108638,
1990,06,CA,047,Merced,0028,ALMONDS,90,APH,H,12,Heat,000000001952,
1990,06,CA,047,Merced,0028,ALMONDS,90,APH,H,31,Excess Moisture/Precip/Rain,000000077368,
1990,06,CA,047,Merced,0028,ALMONDS,90,APH,H,41,Frost,000000038615,
1990,06,CA,047,Merced,0028,ALMONDS,90,APH,H,44,Cold Wet Weather,000000017509,
1990,06,CA,047,Merced,0028,ALMONDS,90,APH,04,12,Heat,000000000157,
1990,06,CA,047,Merced,0028,ALMONDS,90,APH,04,13,Failure Irrig Supply,000000001415,
1990,06,CA,047,Merced,0028,ALMONDS,90,APH,04,42,Freeze,000000004987,
1990,06,CA,047,Merced,0039,SUGAR BEETS,90,APH,01,42,Freeze,000000059333,
1990,06,CA,047,Merced,0039,SUGAR BEETS,90,APH,02,42,Freeze,000000128385,
1990,06,CA,047,Merced,0053,GRAPES,86,APH,H,12,Heat,000000015158,
1990,06,CA,047,Merced,0053,GRAPES,86,APH,UH,31,Excess Moisture/Precip/Rain,000000054194,
1990,06,CA,047,Merced,0054,APPLES,86,APH,H,31,Excess Moisture/Precip/Rain,000000052785,
1990,06,CA,047,Merced,0077,STONEFRUIT,86,APH,H,12,Heat,000000014316,
1990,06,CA,047,Merced,0087,TOMATOES,86,APH,03,12,Heat,000000002616,
1990,06,CA,047,Merced,0087,TOMATOES,86,APH,03,81,Plant Disease,000000010463,
1990,06,CA,047,Merced,0090,FRESH PLUM,86,APH,H,31,Excess Moisture/Precip/Rain,000000002815,
1990,06,CA,047,Merced,0090,FRESH PLUM,86,APH,UH,31,Excess Moisture/Precip/Rain,000000000210,
1990,06,CA,047,Merced,0091,BARLEY,90,APH,0H,99,Other (Snow-Lightning-Etc.),000000007403,
1990,06,CA,053,Monterey,9999,All Other Crops,90,APH,H,11,Drought,000000002300,
1990,06,CA,053,Monterey,9999,All Other Crops,90,APH,01,11,Drought,000000012455,
1990,06,CA,053,Monterey,9999,All Other Crops,90,APH,01,12,Heat,000000000627,
1990,06,CA,053,Monterey,9999,All Other Crops,90,APH,01,93,Wildlife,000000001936,
1990,06,CA,053,Monterey,9999,All Other Crops,90,APH,04,11,Drought,000000000221,
1990,06,CA,053,Monterey,9999,All Other Crops,90,APH,04,93,Wildlife,000000000186,
1990,06,CA,053,Monterey,9999,All Other Crops,90,APH,UH,11,Drought,000000062351,
1990,06,CA,053,Monterey,9999,All Other Crops,90,APH,UH,31,Excess Moisture/Precip/Rain,000000004050,
1990,06,CA,065,Riverside,0022,COTTON EX LONG STAPLE,90,APH,04,12,Heat,000000003327,
1990,06,CA,065,Riverside,0022,COTTON EX LONG STAPLE,90,APH,04,71,Insects,000000004991,
1990,06,CA,065,Riverside,9999,All Other Crops,90,APH,H,11,Drought,000000004371,
1990,06,CA,065,Riverside,9999,All Other Crops,90,APH,H,12,Heat,000000000368,
1990,06,CA,065,Riverside,9999,All Other Crops,90,APH,01,11,Drought,000000547811,
1990,06,CA,065,Riverside,9999,All Other Crops,90,APH,04,11,Drought,000000058564,
1990,06,CA,065,Riverside,9999,All Other Crops,90,APH,04,12,Heat,000000002754,
1990,06,CA,065,Riverside,9999,All Other Crops,90,APH,UH,11,Drought,000000058881,
1990,06,CA,065,Riverside,9999,All Other Crops,90,APH,UH,12,Heat,000000005549,
1990,06,CA,067,Sacramento,0011,WHEAT,90,APH,H,13,Failure Irrig Supply,000000025749,
1990,06,CA,067,Sacramento,0041,CORN,90,APH,H,13,Failure Irrig Supply,000000009911,
1990,06,CA,067,Sacramento,0049,SAFFLOWER,90,APH,H,13,Failure Irrig Supply,000000003915,
1990,06,CA,067,Sacramento,0049,SAFFLOWER,90,APH,H,62,Hot Wind,000000017078,
1990,06,CA,067,Sacramento,0051,GRAIN SORGHUM,90,APH,UH,13,Failure Irrig Supply,000000003659,
1990,06,CA,067,Sacramento,0087,TOMATOES,86,APH,03,12,Heat,000000018394,
1990,06,CA,067,Sacramento,0087,TOMATOES,86,APH,03,31,Excess Moisture/Precip/Rain,000000011546,
1990,06,CA,067,Sacramento,0087,TOMATOES,86,APH,03,61,Wind/Excess Wind,000000001574,
1990,06,CA,067,Sacramento,0087,TOMATOES,86,APH,03,62,Hot Wind,000000006193,
1990,06,CA,069,San Benito,9999,All Other Crops,86,APH,H,12,Heat,000000008483,
1990,06,CA,069,San Benito,9999,All Other Crops,86,APH,H,13,Failure Irrig Supply,000000011561,
1990,06,CA,069,San Benito,9999,All Other Crops,90,APH,H,11,Drought,000000021118,
1990,06,CA,069,San Benito,9999,All Other Crops,90,APH,H,12,Heat,000000001071,
1990,06,CA,069,San Benito,9999,All Other Crops,90,APH,01,11,Drought,000000016881,
1990,06,CA,069,San Benito,9999,All Other Crops,90,APH,01,12,Heat,000000002125,
1990,06,CA,069,San Benito,9999,All Other Crops,90,APH,UH,11,Drought,000000258249,
1990,06,CA,069,San Benito,9999,All Other Crops,90,APH,UH,12,Heat,000000002532,
1990,06,CA,069,San Benito,9999,All Other Crops,90,APH,UH,31,Excess Moisture/Precip/Rain,000000047891,
1990,06,CA,071,San Bernardino,9999,All Other Crops,90,APH,01,11,Drought,000000000446,
1990,06,CA,077,San Joaquin,0028,ALMONDS,90,APH,H,31,Excess Moisture/Precip/Rain,000000004693,
1990,06,CA,077,San Joaquin,0028,ALMONDS,90,APH,H,44,Cold Wet Weather,000000013363,
1990,06,CA,077,San Joaquin,0028,ALMONDS,90,APH,04,12,Heat,000000005927,
1990,06,CA,077,San Joaquin,0028,ALMONDS,90,APH,04,31,Excess Moisture/Precip/Rain,000000001482,
1990,06,CA,077,San Joaquin,0029,WALNUTS,86,APH,H,12,Heat,000000021589,
1990,06,CA,077,San Joaquin,0029,WALNUTS,86,APH,H,96,Fruit Set Failure,000000005613,
1990,06,CA,077,San Joaquin,0029,WALNUTS,86,APH,04,12,Heat,000000013530,
1990,06,CA,077,San Joaquin,0029,WALNUTS,86,APH,04,31,Excess Moisture/Precip/Rain,000000003382,
1990,06,CA,077,San Joaquin,0039,SUGAR BEETS,90,APH,02,12,Heat,000000001952,
1990,06,CA,077,San Joaquin,0039,SUGAR BEETS,90,APH,02,42,Freeze,000000002927,
1990,06,CA,077,San Joaquin,0039,SUGAR BEETS,90,APH,04,12,Heat,000000003139,
1990,06,CA,077,San Joaquin,0039,SUGAR BEETS,90,APH,04,42,Freeze,000000007323,
1990,06,CA,077,San Joaquin,0047,DRY BEANS,90,APH,H,12,Heat,000000012437,
1990,06,CA,077,San Joaquin,0047,DRY BEANS,90,APH,04,12,Heat,000000054960,
1990,06,CA,077,San Joaquin,0047,DRY BEANS,90,APH,04,31,Excess Moisture/Precip/Rain,000000000471,
1990,06,CA,077,San Joaquin,0047,DRY BEANS,90,APH,07,31,Excess Moisture/Precip/Rain,000000000375,
1990,06,CA,077,San Joaquin,0047,DRY BEANS,90,APH,H,12,Heat,000000027827,
1990,06,CA,077,San Joaquin,0049,SAFFLOWER,90,APH,01,11,Drought,000000114294,
1990,06,CA,077,San Joaquin,0049,SAFFLOWER,90,APH,01,61,Wind/Excess Wind,000000028573,
1990,06,CA,077,San Joaquin,0053,GRAPES,86,APH,H,12,Heat,000000176710,
1990,06,CA,077,San Joaquin,0053,GRAPES,86,APH,H,31,Excess Moisture/Precip/Rain,000000225259,
1990,06,CA,077,San Joaquin,0053,GRAPES,86,APH,H,61,Wind/Excess Wind,000000012632,
1990,06,CA,077,San Joaquin,0053,GRAPES,86,APH,01,12,Heat,000000023846,
1990,06,CA,077,San Joaquin,0053,GRAPES,86,APH,01,31,Excess Moisture/Precip/Rain,000000005962,
1990,06,CA,077,San Joaquin,0053,GRAPES,86,APH,04,12,Heat,000000108569,
1990,06,CA,077,San Joaquin,0053,GRAPES,86,APH,04,31,Excess Moisture/Precip/Rain,000000087265,
1990,06,CA,077,San Joaquin,0053,GRAPES,86,APH,0H,12,Heat,000000012822,
1990,06,CA,077,San Joaquin,0053,GRAPES,86,APH,UH,12,Heat,000000012480,
1990,06,CA,077,San Joaquin,0053,GRAPES,86,APH,UH,31,Excess Moisture/Precip/Rain,000000157560,
1990,06,CA,077,San Joaquin,0053,GRAPES,86,APH,UH,61,Wind/Excess Wind,000000059170,
1990,06,CA,077,San Joaquin,0086,FRESH MARKET TOMATOES,86,APH,R,12,Heat,000000002144,
1990,06,CA,077,San Joaquin,0086,FRESH MARKET TOMATOES,86,APH,02,12,Heat,000000089731,
1990,06,CA,077,San Joaquin,0086,FRESH MARKET TOMATOES,86,APH,02,31,Excess Moisture/Precip/Rain,000000013254,
1990,06,CA,077,San Joaquin,0086,FRESH MARKET TOMATOES,86,APH,02,61,Wind/Excess Wind,000000013554,
1990,06,CA,077,San Joaquin,0086,FRESH MARKET TOMATOES,86,APH,04,12,Heat,000000056610,
1990,06,CA,077,San Joaquin,0087,TOMATOES,86,APH,01,31,Excess Moisture/Precip/Rain,000000016819,
1990,06,CA,077,San Joaquin,0087,TOMATOES,86,APH,01,71,Insects,000000002343,
1990,06,CA,077,San Joaquin,0087,TOMATOES,86,APH,02,71,Insects,000000036366,
1990,06,CA,077,San Joaquin,0087,TOMATOES,86,APH,03,12,Heat,000000019063,
1990,06,CA,077,San Joaquin,0087,TOMATOES,86,APH,03,31,Excess Moisture/Precip/Rain,000000131036,
